DATE,COUNTRY,INDUSTRY,RET1M,SIZE,PE,PFCF,EVEBITDA,PB,DY,R12M1M,IMOM12M1M,UPDOWN6,SUE6,ROE,FCFROIC,VOL6M,BETA12M,NDE,NDEBITDA,SPSTSTAT,FCFROICTSTAT,DISPERSION,ACCTACF
20110429,United States,Basic Materials,-0.45017004,9.915434301,5.167396188,3.043917001,9.85038,28.70501181,2.4233186,17.582977,0.29170513,74.28571,0.85537976,18.00172117,6.421320326,0.1812269,0.9527831,64.45438898,157.40405,-0.288661487,0.636503483,0.00738186,-3.840543762
20110429,United States,Consumer Services,2.535295486,7.767719707,10.62597787,15.6871764,27.29788,46.77800053,0,49.357437,-6.0571074,0,0.4220847,22.715759,15.32831624,0.30520463,1.4329578,23.93703637,36.888332,3.452476066,2.633917388,0.073307715,-6.031973847
20110429,United States,Oil & Gas,-4.007082939,8.450480195,6.217387533,5.064889511,10.05303,46.05294953,0.8306415,28.300142,10.634338,41.17647,1.363107,13.50051972,9.256487231,0.20737898,1.0466366,32.15325785,128.29659,-0.745258529,0.496037624,0.030830638,-8.713412901
20110429,United States,Health Care,4.04727459,10.0968888,0.002472454,1.433198967,6.5244412,19.60532123,0.25138262,14.214266,-9.320688,-11.363636,-0.28028795,0.012611136,5.507260146,0.1772988,0.88936514,-11.25543855,-34.550617,5.571980258,-0.808250166,0.008352076,-5.524728879
20110429,United States,Basic Materials,-5.423486233,10.87171935,5.736183081,5.79314617,7.9649262,17.16677631,3.0399487,38.599957,9.399605,100,3.7597282,33.4144453,15.34708249,0.18381138,1.2091908,38.36964938,76.62911,0.656166176,0.475478649,0.027478058,-3.729274932
20110429,United States,Industrials,-2.200716734,10.78287626,4.19601946,7.371049023,9.02616,22.13389889,2.2816665,25.391579,5.725956,95.454544,7.6602206,18.95743484,21.47261516,0.18893063,1.2512206,37.44609038,84.60072,0.060698473,1.59133728,0.028341975,-5.764656129
20110429,United States,Technology,-1.129364967,9.660829775,4.989446331,5.380560892,6.658764,14.80900995,0.49281314,69.87672,18.761015,75,0.36344734,33.6919642,29.89932895,0.3269409,1.2749754,-100.6791034,-263.14255,2.396690465,0.888037327,0.04451234,-1.963143615
20110429,United States,Health Care,6.490767002,10.87882142,8.723432134,9.816924816,13.378042,45.14239443,1.3192612,-8.806962,-21.871258,-34,-1.2616129,19.3242566,14.95490838,0.18900841,0.7530378,-16.69729369,-60.935833,9.215573908,0.023202285,0.011067113,-2.667525181
20110429,United States,Oil & Gas,-8.061891556,10.28208393,7.276233411,-3.293993667,19.057245,57.14496913,0.46533272,30.239439,19.474733,0,2.630699,12.73293786,-4.305021033,0.2887125,1.4496098,23.81808377,62.637882,0.261360447,-0.170787999,0.14664617,-6.757825743
20110429,United States,Utilities,5.975878239,9.774089584,6.89145574,0.404040758,12.323944,77.51891833,5.0438595,8.924317,4.040551,3.125,-0.41323885,8.890030832,0.240010817,0.13726975,0.68590957,129.8561151,406.36343,-1.451936543,1.632463282,0.014660534,-2.861956199
20110429,United States,Consumer Goods,-2.439028025,6.901753786,9.087374483,15.71291856,16.17733,71.40465113,,-8.132648,-50.141346,0,-0.7071067,12.72658621,16.58317867,0.30388525,1.5513777,19.46802785,75.4421,5.282061988,-0.473454536,,-7.577937713
20110429,United States,Technology,2.753651142,9.399159705,6.683356648,7.23804898,11.742043,27.85530481,2.1830812,30.891396,7.505822,38.88889,0.75079656,23.99311978,22.48833625,0.21991879,1.1736153,-72.03514893,-213.78392,0.586458463,0.594462657,0.024254277,-6.447260242
20110429,United States,Oil & Gas,0.734722614,10.57828363,1.925003788,0.608566012,12.637597,52.66769622,0.45604256,24.060583,-0.7361293,52.083332,1.8176075,3.654999033,0.699628231,0.33101103,1.6472086,45.1218333,149.61526,-0.235719575,0.163726487,0.17934339,-8.58434027
20110429,United States,Oil & Gas,-7.448494434,7.60430026,-6.331350741,6.212953715,7.624444,62.81639936,0,13.905132,-30.32748,100,-0.07997048,-10.07913667,4.732847783,0.4226861,2.0198832,76.69712297,422.7393,-0.816559644,0.802746313,0.18660003,-12.45098417
20110429,United States,Consumer Services,-9.804546356,7.392914955,4.438283335,6.346701461,15.763308,26.0672273,0,21.310759,-22.927486,70.588234,1.7362934,17.02629621,24.19885223,0.39518732,1.3684229,-52.62643318,-100.863144,-0.353311167,4.961299819,0.06817537,-9.809240198
20110429,United States,Consumer Services,-1.75370574,7.939528715,4.427631092,1.499160158,12.7998905,40.78024249,0.000451091,25.742317,8.281576,19.35484,0.87290454,10.85729466,3.675302686,0.3343771,0.47445396,2.889866286,9.098939,10.72442514,0.016072679,0.042401742,-5.761443785
20110429,United States,Oil & Gas,-2.650177479,9.688504004,5.72186852,8.151957859,15.524677,93.14309265,0.7067121,44.80152,41.77283,65.625,3.1760957,6.143094842,5.83407276,0.37752262,1.4705172,33.29783694,152.484,-0.487413615,-1.66772369,0.2906741,-7.232662609
20110429,United States,Industrials,2.697980404,8.64265654,9.950394735,15.22745147,35.327675,25.27778679,0,-29.759222,-32.227463,-20.512821,0.7069032,39.36418493,53.24737896,0.34795892,0.70325935,-92.92837013,-86.24381,6.167199636,-3.643781192,0.032522496,-14.5355025
20110429,United States,Oil & Gas,-6.5756917,10.84214859,5.86726831,3.528184011,14.475246,45.27575379,0.4498763,24.747383,7.3661685,27.272728,0.59861535,12.95896328,5.555555556,0.26833954,1.3643922,34.587473,91.63424,0.419340014,1.377650881,0.09528107,-8.50662061
20110429,United States,Consumer Services,-3.700876236,11.19136901,5.013656884,8.576318709,14.882492,61.1762689,1.7169019,24.017513,-0.16883016,50,0.9753919,8.195427695,8.380957516,0.20390673,1.0126653,57.153808,173.67772,7.781300113,8.20348948,0.16333187,-6.336578534
20110429,United States,Industrials,1.811254025,8.163059302,4.944020998,4.072809039,11.499546,36.44792321,1.4108675,12.900281,-3.8821876,60,1.0200999,13.56461648,9.288699013,0.16491559,0.9741318,-1.727078174,-5.507323,2.088908873,0.232300358,0.02115902,-4.335377559
20110429,United States,Technology,3.761982918,8.531813443,3.018189166,3.008176627,5.9659734,30.15447544,,17.245865,-10.492695,52.63158,6.0890284,10.00909193,9.208128908,0.21967001,1.0178665,-20.48519899,-110.35761,5.604742264,-1.885496276,0.005881298,-0.646582123
20110429,United States,Technology,-0.656908751,12.68774584,5.139362065,6.098417249,7.741447,16.88493098,0,30.643225,-10.4863825,96.47059,6.724498,30.43756631,36.11751363,0.20370008,0.9931753,-49.34877255,-117.41893,3.963951651,1.472859879,0.03137553,-6.094462844
20110429,United States,Technology,-11.66348457,9.936894282,6.581978605,7.911566185,14.783669,37.90725272,1.7845762,12.061703,2.2062302,82.35294,2.4824586,17.36337543,20.34148949,0.25993356,1.2054467,-32.41484883,-94.759544,-0.418099056,-1.14246455,0.03576064,-7.173190647
20110429,United States,Basic Materials,0.411045551,8.774495033,5.005584044,3.955837055,7.54412,21.89632219,0.93550676,26.984299,-14.30071,100,2.459163,22.86038724,10.99084794,0.3112592,1.4712687,23.39284529,64.02595,-0.156467219,-0.426993345,0.04178908,0.197191665
20110429,United States,Consumer Goods,-12.02053452,10.06979659,8.230745391,-17.32521098,11.674283,67.26009325,1.647758,29.19631,24.405457,20,3.4488683,12.23718998,-17.98523207,0.23601983,0.88228756,72.55445046,280.77954,2.283976442,0.434435181,0.051285975,-2.424876379
20110429,United States,Consumer Services,-14.78149319,8.01704132,5.997639807,10.49850802,19.924372,44.55755643,2.8277636,-2.7090669,-18.063932,-58.490566,-1.3296186,13.4604325,23.56167811,0.3047036,0.7916193,-54.37871141,-160.49716,1.89974979,-0.609386799,0.05150128,-13.93336589
20110429,United States,Utilities,4.309749603,8.459565687,7.000878573,0.044131285,17.179165,78.0364635,4.839824,16.422892,-3.5155356,20,0.39335933,8.971291444,0.030537955,0.12706055,0.6701285,95.30234486,245.5294,-3.184512892,2.343783099,0.013155668,-3.075767492
20110429,United States,Technology,2.644145489,7.262080204,1.706335212,4.125684053,4.300597,19.21446134,0,21.338547,-6.91756,33.333332,-0.47642845,8.88047384,21.47176536,0.24806023,1.1147968,-55.5136426,-277.6422,4.563623475,0.632651133,0.03515873,-10.60762877
20110429,United States,Utilities,1.364719868,8.86314054,1.966988276,10.20286725,16.38938,109.3871898,5.2541795,11.456728,7.0580244,14.285714,0.09523528,1.798188875,4.744357439,0.16104881,0.7553466,91.37128072,301.70868,-0.99057174,0.790442234,0.023732524,-7.191154582
20110429,United States,Technology,-2.105724812,8.568205394,9.115531945,2.062421649,13.962699,61.79007127,0,29.59119,-8.538884,100,3.77458,14.7524218,2.164991687,0.28779763,1.4170829,27.56192723,104.22207,2.115717625,0.15078134,0.03633262,2.696286396
20110429,United States,Utilities,0.120460987,8.08520401,7.208690353,0.492901905,11.771677,55.85194705,4.3363047,3.6943316,-11.520171,-12.5,-1.2227489,12.90678434,0.455970362,0.15215172,0.77270633,137.8378378,368.04123,-1.171429238,-0.490961354,0.010960504,-3.620146905
20110429,United States,Oil & Gas,-3.538841009,7.976118074,8.344023159,-0.658933963,11.23488,48.99793646,0,24.079632,6.81175,-21.621622,-1.0621003,17.02933585,-1.111092444,0.29029,1.2988878,6.997284276,29.505196,9.782228021,-0.305061667,0.053237487,-2.864930064
20110429,United States,Consumer Services,3.236722946,8.211480557,3.037368012,4.219613538,7.3469777,16.1718546,0,55.152046,3.2963037,90.625,2.5210373,18.78181623,26.09232918,0.3123755,0.7815348,-38.49830761,-90.36699,8.098854175,5.75488258,0.01355412,-13.6027022
20110429,United States,Industrials,1.379680634,10.20663019,4.422839071,5.639138278,8.042889,21.32622252,2.6121955,17.23361,-1.4446855,47.5,1.5242307,20.73897084,26.28254771,0.13889745,0.8306066,-22.57947226,-62.899727,2.630408381,-0.06783638,0.010423943,-1.752276433
20110429,United States,Consumer Services,4.115021229,9.367476148,6.555433593,8.673658185,10.779263,-6.983419818,0,47.295845,9.4987755,88.63636,3.5833464,,50.03381756,0.15911165,0.48219925,,177.08618,8.635557497,2.848310915,0.023373505,-8.219209799
20110429,United States,Industrials,2.03640461,8.391515249,7.186765457,9.143906066,11.992823,37.3217416,2.3957834,3.663361,-9.982115,-8.333333,-0.58217424,19.25624354,15.49636804,0.20850344,1.2987174,73.50671447,179.50734,0.141960633,0.710976267,0.019200455,-3.329803506
20110429,United States,Consumer Goods,1.906049252,9.444536556,4.644382616,2.830937138,9.237216,13.10633697,3.131382,-13.804704,-22.484505,-60.60606,-2.8375542,35.43616058,8.767029305,0.20899835,0.9043088,117.0661032,143.8469,2.800393233,-3.53773644,0.017672485,-1.01223059
20110429,United States,Basic Materials,-5.53845787,7.490906487,-7.166476351,-22.25291371,7.5632977,35.98307869,1.2307693,-3.0903816,-10.809935,93.75,0.6685191,-19.91624011,-30.86630022,0.39607263,1.7473992,67.39568792,258.4771,-0.660079573,-1.49615133,0.1285967,0.064460679
20110429,United States,Industrials,6.084144115,8.747500133,8.624398259,4.20973575,11.416998,24.11463724,0.750469,32.29283,9.3807335,90,2.5951436,35.76416337,6.07839989,0.17084776,0.9068597,168.4914361,249.11853,4.242134971,0.410500578,0.03354667,-0.599044416
20110429,United States,Utilities,2.086770535,8.896941931,-13.44262159,-6.625546139,15.251832,107.1086637,2.6359143,-15.388703,-20.120739,-36.842106,-0.9145151,-12.55045215,-3.856874363,0.24342096,0.9698247,27.06917693,143.13792,-3.38181463,0.351959289,0.016567603,-7.462597098
20110429,United States,Health Care,4.711937904,9.12082128,5.508706049,6.415340417,9.123698,17.84287059,0.74061453,11.856091,2.761495,68.42105,3.990512,30.87342936,23.20044297,0.1426286,0.6054428,20.5945449,38.848423,8.680812836,1.446158591,0.005893926,-4.042251301
20110429,United States,Consumer Services,78.52594757,6.441001483,-7.953311018,-26.45947125,19.962816,139.385643,10.974042,-54.90956,-52.93703,-83.333336,-2.493104,-5.705975771,-14.0793078,0.5879061,1.8144422,31.79911579,153.84186,11.49737952,-1.323260769,0.054761354,-2.471391262
20110429,United States,Health Care,4.604578018,10.38935709,4.367650618,6.274653,10.788916,20.1988462,4.027614,12.650358,7.2077155,60,0.0471768,21.62326785,18.28120799,0.19597536,0.65105146,25.91746612,45.801937,12.62027626,-0.086177912,0.008429837,-9.011378581
20110429,United States,Health Care,1.873397827,9.841586766,6.248233061,6.534995659,11.211952,25.94711072,1.9024901,5.8093905,-3.46874,86.111115,2.3887684,24.08065055,16.68553591,0.16265035,0.6810062,9.699846226,21.896639,8.215989618,1.547948441,0.0066266,-6.465307055
20110429,United States,Industrials,-5.538660049,8.909785846,3.834807021,5.184036948,6.6048493,23.9760392,0.52128583,46.766483,14.903486,100,3.0622892,15.99433079,13.48397577,0.2403563,1.0413177,56.31234495,180.10121,1.531502683,0.128824302,0.030695094,-3.641898288
20110429,United States,Industrials,-3.031879663,8.292564788,3.587823433,5.680929079,7.316461,40.15958679,0,14.407051,-21.505053,89.28571,1.9920897,8.933915212,7.96391843,0.27405348,1.6140184,72.74937656,309.03073,1.64982103,2.184497314,0.028621411,-4.461673493
20110429,United States,Industrials,6.445431709,8.110229252,5.998123444,7.654684491,13.342111,56.47327053,3.063178,5.959213,-12.346631,-78.947365,-5.425276,10.62117244,7.93451921,0.1539482,0.88622385,65.22946357,199.6746,1.153849721,0.262821496,0.04319954,-3.651940545
20110429,United States,Telecommunications,-2.249860764,11.57948608,2.384860199,15.81642278,17.567154,36.08539546,5.2143993,45.554077,30.267345,3.3333333,-0.5029865,6.608934637,12.79092642,0.1786591,0.5647804,118.180404,129.2125,6.398140669,4.546381012,0.05115112,-10.52066998
20110429,United States,Health Care,-0.551474094,8.161369281,5.295205969,3.957944508,11.423517,43.86825075,,6.749022,-17.050135,22.222221,0.642551,12.07070234,6.103400262,0.17511491,0.892632,-4.381348035,-17.135775,5.785698152,0.520988582,0.038336277,-1.273653471
20110429,United States,Utilities,13.03802681,9.723878044,4.691259808,6.659913477,13.369314,51.13114166,5.5055056,3.342235,7.346046,12,0.23367625,9.174956115,5.27688223,0.15490203,0.5981333,160.7138678,337.7521,1.933140491,0.352991703,0.02755888,-6.654216348
20110429,United States,Utilities,-9.683460236,7.222154224,5.015568608,-23.72721398,10.944718,80.34475755,4.230216,4.395783,-9.991569,-20,0.60403985,6.242558645,-14.2118776,0.19111998,1.0277623,122.4209512,453.06152,4.696873435,-1.513579156,0.022780782,-2.023551584
20110429,United States,Consumer Goods,-6.123763084,9.042890544,4.461947253,3.101136101,8.372676,26.70311093,0,76.99115,29.3746,60,1.866653,16.70946604,7.802599875,0.2972451,1.6168607,32.22350128,94.10396,0.415950235,-0.169053515,0.03357122,-2.568856886
20110429,United States,Health Care,-4.138851166,9.345418743,-9.304345239,0.463033143,11.3308735,98.68721485,0,5.0287366,6.7962766,50,-0.85605586,-9.428116147,0.326555761,0.31794423,1.1698056,46.25531161,276.60138,-0.958454726,-2.506882739,0.086742975,-6.281634129
20110429,United States,Oil & Gas,-3.108668327,8.028190861,3.333975292,1.054892403,6.1775494,27.00465847,0,21.18256,-16.07393,-47.058823,-0.40261504,12.34592652,3.906061309,0.33163214,1.5883733,-29.65215564,-140.90492,3.838554347,-0.812628884,0.051344752,-0.520161805
20110429,United States,Health Care,-10.68836403,8.703454845,3.853918567,3.226196731,6.0707364,12.80916443,0,42.543602,1.4357686,93.75,2.9615388,30.08719725,13.47791259,0.23945773,1.0938005,30.27875124,61.502377,2.381989193,-0.675241556,0.013127491,-1.582566929
20110429,United States,Health Care,2.34875679,10.77766954,6.445788792,8.483826219,14.954157,32.77756611,4.6949286,9.617651,-8.396566,33.333332,-1.1772844,19.66524534,19.39807307,0.15004058,0.46560588,-11.81187552,-26.976744,24.8176166,3.221017988,0.015094825,0.070794182
20110429,United States,Oil & Gas,1.644265652,8.921454368,4.467134889,3.354622974,7.9671345,32.68763667,3.3970602,35.711384,3.1502128,7.6923075,0.31337085,13.6661299,3.303291027,0.16028987,1.1258519,195.7695815,437.36688,0.045458673,-0.033579286,0.024684379,-2.341850562
20110429,United States,Utilities,0.12704134,9.485613268,5.611706369,0.698615678,11.387187,68.54786656,3.0852995,10.095083,-1.0532737,46.153847,-0.8635372,8.186551457,0.502814669,0.13036825,0.71036685,93.04309294,337.44476,-1.829402105,-0.215671917,0.014468743,-4.692401678
20110429,United States,Consumer Goods,0.862789154,9.251384556,4.584901169,4.575303302,7.3540063,17.9835238,1.746453,19.060589,-1.9272149,94.117645,3.9983613,25.49500987,18.12271898,0.15817413,0.7179765,25.68180605,60.02994,3.006724751,1.745851294,0.004937817,-2.837718002
20110429,United States,Oil & Gas,4.442083836,8.677169768,1.762036027,-6.345893006,5.2494984,31.91694105,0.21321961,42.209805,13.439512,62.5,1.3489476,5.520692049,-13.07511325,0.3334647,1.4089141,48.17242484,253.85728,-0.829419335,0.080416694,0.3059613,-9.526143493
20110429,United States,Basic Materials,-5.440354347,7.98631605,6.665658809,6.631650346,13.656417,46.96568783,1.6053512,40.029716,-4.0412006,90,2.111629,14.19261405,9.312320917,0.2703477,1.4072065,19.18899348,58.370045,0.122656325,0.515116557,0.033955045,-2.772002772
20110429,United States,Consumer Goods,3.453409672,9.279419506,7.363364787,7.074056411,11.351015,8.296617612,3.4087527,-4.647255,-9.808254,-88.23529,-7.220081,88.75140607,26.79392011,0.1289115,0.39494234,314.5106862,182.26859,3.41154111,0.920785792,0.008248648,-3.393881453
20110429,United States,Consumer Goods,-1.920503378,8.449999568,4.891904612,10.57096309,7.4519978,58.15954805,0,4.043126,-14.213437,72.22222,1.3759326,8.411180581,8.444976077,0.2590265,0.9133018,136.4692902,593.791,-3.555163525,0.605766032,0.019431677,-3.745845842
20110429,United States,Basic Materials,2.555596828,7.721551662,1.099067592,-2.242452426,4.6198144,27.18419601,1.404604,7.1887255,-20.137114,20,0.54050344,4.0430388,-6.472243541,0.35042644,1.6960403,5.738506684,33.11383,-0.608800406,-2.467792906,0.0803473,-7.16902476
20110429,United States,Utilities,0.769233704,7.663033321,11.99814958,-4.228167742,14.44893,61.89155328,3.1908832,26.976574,3.6613584,100,0.7024353,19.38576259,-3.31077193,0.13701667,0.75978965,102.9390864,269.25946,0.024536988,2.0841882,0.012551093,1.489543208
20110429,United States,Telecommunications,5.909764767,9.43105215,7.555695414,9.470482083,18.423227,77.31582612,7.111329,30.058659,3.4288287,-63.333332,-2.0711617,9.772508157,6.961761789,0.18783996,0.56687886,74.21056207,197.8301,-0.384311096,-1.825619388,0.09428016,-4.971254779
20110429,United States,Consumer Goods,2.376329899,8.681318433,4.594802382,6.189083412,8.56904,31.75067053,1.6488845,18.183136,-1.4505446,25.925926,-0.27848947,14.4715129,17.19610928,0.15015742,0.5642575,8.043613877,29.060799,4.613648555,3.757040766,0.008158276,-5.357473905
20110429,United States,Basic Materials,-4.292595387,8.073673304,4.693244794,4.023226447,7.859691,10.8387154,1.7979715,21.990358,-2.674061,-41.666668,-1.0551277,43.30074756,15.54859689,0.19688407,0.8093596,113.7435308,139.63995,1.816018949,-0.002056459,0.04257477,-8.050470944
20110429,United States,Consumer Goods,1.177144051,9.136489553,3.348369614,6.266080756,10.364201,1.335041261,3.158197,10.656357,-4.30879,-47.22222,-4.1007047,250.8064516,25.87816807,0.19107993,0.41480094,1652.419355,174.38298,4.728484344,0.553749324,0.02322891,-4.742041712
20110429,United States,Consumer Goods,-0.963538885,11.94653102,7.654214368,4.742644299,6.406479,20.09514845,2.8313074,25.62338,9.668816,-10.526316,0.032077517,38.08986227,16.13166365,0.12771621,0.54292965,38.96397123,113.1298,4.89901782,-3.059984357,0.01129036,3.191124642
20110429,United States,Basic Materials,-11.15751839,7.567469715,-7.124142125,-4.398782162,4.267873,65.01758109,2.8639617,16.87876,9.499264,-45.454544,-7.7061234,-10.95725495,-3.485256998,0.28995484,1.489759,73.55454375,757.306,-0.564936518,-0.33892563,0.6534063,-6.746024786
20110429,United States,Basic Materials,-4.030341148,7.966670748,4.925010937,5.66029426,11.963185,60.02270372,0.83503747,7.5638175,-16.97296,0,-3.0233443,8.205246735,6.861755802,0.27633074,1.5191377,15.27215994,70.050354,-1.824269489,0.873845546,0.031586718,-2.89882686
20110429,United States,Telecommunications,0.742805004,8.083688692,10.37919405,1.97175901,10.604502,29.82385776,0,7.1588397,-17.276484,-21.73913,-0.9904242,34.80164818,2.772655924,0.27503762,1.0992733,89.77531472,199.15843,4.012460655,2.125265838,0.3424179,-1.692749101
20110429,United States,Telecommunications,-4.044795036,8.571299312,1.296120107,1.403358041,3.3720965,22.26172349,0,53.900063,-5.7540836,83.333336,2.4772913,5.822191205,6.303905632,0.39329866,1.1692594,-42.07273377,-306.45654,3.33558728,-1.407294648,0.03959596,-4.84624258
20110429,United States,Telecommunications,1.413881779,12.12364942,10.36234679,7.976590868,15.644541,60.61959299,5.5269923,19.816376,14.060581,-33.333332,-1.3922582,17.09405537,8.595198952,0.15013504,0.6001014,57.77316005,165.59355,2.063547547,1.443362854,0.013724403,-5.517565031
20110429,United States,Telecommunications,12.93436241,9.648168115,-22.36439047,18.58858429,18.645292,93.88525938,0,5.2391768,-11.592447,17.307692,-0.06978924,-23.82098171,8.705903691,0.40866014,0.9872654,101.1824557,261.28174,-4.741169655,3.093638547,0.27580526,-16.02973632
20110429,United States,Telecommunications,-2.562582493,8.153968732,4.13574145,10.55211398,22.026093,109.6852378,1.4004779,-5.8448973,-13.77514,-33.333332,-0.30836245,3.770554301,6.154682543,0.18282172,1.1388519,19.84982913,70.40406,6.327505,1.878694734,0.1355905,-12.60014951
20110429,United States,Telecommunications,6.357693672,8.704234165,3.185663326,3.385899428,13.117706,42.16015837,0,102.95251,81.003365,18.60465,0.78765106,7.55609905,3.240505469,0.328956,1.1547166,102.6091685,230.19981,-1.137312307,1.553922235,0.08106517,-10.15115084
20110429,United States,Telecommunications,7.013297081,9.015603351,1.817639325,7.828201913,11.090459,63.13994548,9.068924,7.713759,-5.085087,-90.90909,-1.0250101,2.878747061,4.883496611,0.21223637,0.55832,154.181891,444.4292,-1.261507568,-2.034876637,0.1633839,-5.961147509
20110429,United States,Telecommunications,4.996097088,8.784636842,4.709862087,10.39782033,13.092222,12.71371937,7.8064013,23.518837,-3.1943142,-3.4482758,-0.42229325,37.04550927,8.473032979,0.19491011,0.7500054,876.8962196,402.648,1.556145481,-1.118021293,0.07685739,-6.9034764
20110531,United States,Consumer Services,3.965628147,11.39531107,1.295781466,2.830022717,2.345087,7.720697904,0,56.073654,-8.78458,-93.333336,-3.0566065,16.78321678,33.52431712,0.28039917,1.2487019,-117.3368298,-424.78903,9.223119343,0.472206733,0.13193867,-12.46475501
20110531,United States,Health Care,0.708127022,11.30480951,5.680244976,9.507183507,10.349527,27.56776314,3.6746383,13.204372,2.684319,-10.810811,-1.4081744,20.60466403,22.0597434,0.13527396,0.47785884,51.78789122,120.59746,12.2158871,1.042692217,0.007534797,-6.911625265
20110531,United States,Utilities,-1.697534323,9.227097719,-0.845708758,11.80058732,16.106606,63.65433478,0,28.919172,-1.6936779,0,-1.325618,-1.328595705,4.417286314,0.24265921,1.4083568,229.8007106,317.97778,0.827565553,-0.086518962,0.08377865,-6.050208585
20110531,United States,Consumer Services,-11.68008423,8.797934526,2.269945547,3.486928058,8.595036,28.55929627,0.9238485,99.06504,19.546402,87.878784,1.957581,7.948184457,11.78217266,0.35837987,1.4510103,-40.07792535,-150.38231,-0.437331502,-0.63489317,0.03857519,-8.192470442
20110531,United States,Technology,1.55094862,12.22885147,7.249470403,7.508990985,10.593709,11.26348648,1.6383117,37.73751,5.1960826,68,3.628938,64.36257919,34.12857079,0.14926891,0.79813474,73.64835546,72.26551,3.191285739,1.560799814,0.010794441,-4.156824031
20110531,United States,Technology,-19.47005463,8.693355821,7.89849677,-9.390994037,14.32869,16.98763743,0,6.1843753,-51.97895,18.518518,0.5192124,46.49555775,-17.49453296,0.36669993,1.5863297,62.38894373,66.8783,-1.489080728,0.020912429,0.26010412,17.78807413
20110531,United States,Technology,-9.182792664,9.746776003,5.158876808,5.899627179,8.762844,31.72935829,0,4.582286,-24.788403,-44.89796,2.592016,16.2590014,14.54207607,0.24865326,1.1643518,-20.5769263,-79.71123,2.521640768,-0.792432898,0.018676285,-4.155617856
20110531,United States,Industrials,-4.470676422,8.496510455,4.502160648,5.545518512,9.925359,54.27911051,0,100.139046,30.390919,100,4.3264685,8.294462835,8.755077042,0.3166345,1.5248035,-0.071471562,-0.3909465,0.666345428,-1.293364203,0.048325382,-4.018834262
20110531,United States,Basic Materials,1.809501648,8.612229094,4.133369899,0.637647596,10.20354,35.9898153,1.6792125,12.790132,-24.851889,61.11111,1.0927043,11.48483221,0.974987257,0.18709263,0.4395599,83.90416479,227.30629,2.093256358,0.722042132,0.017876765,-8.980273723
20110531,United States,Basic Materials,1.125252247,9.910922463,5.190763318,3.057681691,9.887682,28.83481679,2.445652,41.28294,4.007089,58.82353,0.98874134,18.00172117,6.421320326,0.17981912,0.97319794,64.45438898,157.40405,-0.288661487,0.636503483,0.007543452,-3.840543762
20110531,United States,Consumer Services,1.362156868,7.792756619,10.363239,15.2992939,26.689362,45.62136357,0,41.049255,-21.031225,48,0.5317222,22.715759,15.32831624,0.29745317,1.3443093,23.93703637,36.888332,3.452476066,2.633917388,0.07945845,-6.031973847
20110531,United States,Oil & Gas,-9.266101837,8.40741886,6.490964566,5.28775441,10.436155,48.07936806,0.8671913,47.741127,16.907072,56.25,1.3805345,13.50051972,9.256487231,0.2272437,1.0935205,32.15325785,128.29659,-0.745258529,0.496037624,0.028580261,-8.713412901
20110531,United States,Health Care,0.6285429,10.13595964,0.002377716,1.378282483,6.269263,18.85409594,0.24175027,32.43065,-6.885648,22.727272,-0.09966706,0.012611136,5.507260146,0.17059611,0.8270751,-11.25543855,-34.550617,5.571980258,-0.808250166,0.007083635,-5.524728879
20110531,United States,Basic Materials,1.407134533,10.80829542,6.111779309,6.172472251,8.445873,18.29082977,3.2389998,60.409187,3.4762144,91.304344,3.3459563,33.4144453,15.34708249,0.19006123,1.2408105,38.36964938,76.62911,0.656166176,0.475478649,0.021557815,-3.729274932
20110531,United States,Industrials,0.067174435,10.75505529,4.314395828,7.578998013,9.260248,22.75833131,2.346036,45.353054,2.0106435,97.5,0.6193363,18.95743484,21.47261516,0.18666682,1.2645,37.44609038,84.60072,0.060698473,1.59133728,0.02625931,-5.764656129
20110531,United States,Technology,-3.618216515,9.648225,5.052735211,5.448810884,6.758248,14.99685557,0.49906427,107.38227,28.769732,76.59574,0.663095,33.6919642,29.89932895,0.32611132,1.3234127,-100.6791034,-263.14255,2.396690465,0.888037327,0.030574659,-1.963143615
20110531,United States,Health Care,-3.617447615,10.9417095,8.191726409,9.218569141,12.500519,42.39090062,1.2718863,9.791422,-11.987162,-25.581396,-1.0234073,19.3242566,14.95490838,0.18647185,0.7580367,-16.69729369,-60.935833,9.215573908,0.023202285,0.011862474,-2.667525181
20110531,United States,Oil & Gas,-5.276471138,10.19802938,7.914273365,-3.582838107,20.507204,62.15590974,0.5061369,62.33082,39.516865,-30.434782,2.140527,12.73293786,-4.305021033,0.2937066,1.4383178,23.81808377,62.637882,0.261360447,-0.170787999,0.12052303,-6.757825743
20110531,United States,Utilities,-1.361256838,9.820160934,6.581159827,0.385848347,12.04149,74.02853771,4.816754,18.335402,2.9201388,0,-0.240543,8.890030832,0.240010817,0.1427881,0.595387,129.8561151,406.36343,-1.451936543,1.632463282,0.014439041,-2.861956199
20110531,United States,Consumer Goods,0.166666508,6.883541649,8.915073813,14.69689126,21.405901,76.72661799,,6.743002,-56.301125,-50,-1.8070508,11.61927118,14.61421619,0.28292596,1.5703117,2.24993357,7.927733,2.122228883,-0.241769227,0.0758582,-6.054612301
